"e4271dc","jc3943","Thu, 8 Sep 2022 11:39:13 -0400","updated tenant.csv for L3 out to QA",	"94534cb","jc3943","Thu, 8 Sep 2022 11:32:45 -0400","updated port-defs.csv for M5 HX cluster",	"7dd70ca","jc3943","Thu, 8 Sep 2022 09:03:15 -0400","added aci L3, modified ip addresses",
"0711889","jc3943","Wed, 7 Sep 2022 18:38:12 -0400","added aci L3",	"9ef7c4b","jc3943","Wed, 7 Sep 2022 17:52:15 -0400","added aci L3",	"1513262","jc3943","Wed, 7 Sep 2022 17:38:33 -0400","added aci L3",
"9435c1e","jc3943","Wed, 7 Sep 2022 14:17:52 -0400","terraform intersight automation added",	"8ceba31","jc3943","Fri, 19 Aug 2022 22:48:35 -0400","fixed stage descriptors in k8s-jenkinsfile",	"78a844a","jc3943","Fri, 19 Aug 2022 22:24:38 -0400","adding terraform hx edge install scripts",
"128146c","jc3943","Wed, 17 Aug 2022 03:07:04 -0400","retrying 5.2.5c apic upgrade",	"8a4e8b4","jc3943","Wed, 17 Aug 2022 01:04:02 -0400","retrying 5.2.5c apic upgrade",	"2bdea19","jc3943","Tue, 16 Aug 2022 19:57:17 -0400","added base64 encoding and decoding utility",
"8ac8005","jc3943","Tue, 16 Aug 2022 19:45:54 -0400","updated aci tfe for tenant",	"fd1b2b2","jc3943","Tue, 16 Aug 2022 17:39:38 -0400","base64 encoded cimc_pa",	"2442916","jc3943","Tue, 16 Aug 2022 16:50:04 -0400","changed def for secretkey",
"8a8a464","jc3943","Tue, 16 Aug 2022 16:44:25 -0400","added variable type declarations variables.tf",	"3c59f06","jc3943","Tue, 16 Aug 2022 16:42:08 -0400","added variable type declarations variables.tf",	"42646ac","jc3943","Tue, 16 Aug 2022 16:35:53 -0400","yeah some genius forgot quotes in tfvars",
"21f1cf3","jc3943","Tue, 16 Aug 2022 16:33:33 -0400","modified terraform intersight device claim files",	"f223f4b","jc3943","Tue, 16 Aug 2022 08:24:44 -0400","aciUpgrade.py timer tweeks",	"12f539f","jc3943","Tue, 16 Aug 2022 08:23:22 -0400","aciUpgrade.py timer tweeks",
"e7af9fe","jc3943","Sun, 14 Aug 2022 23:24:20 -0400","retrying 5.2.5c apic upgrade",	"3c9056f","jc3943","Fri, 12 Aug 2022 10:30:16 -0400","updated wait timers on aciUpgrade.py",	"7e6f213","jc3943","Fri, 12 Aug 2022 10:09:47 -0400","updated timers on aciUpgrade.py",
"03e4659","jc3943","Fri, 12 Aug 2022 01:11:30 -0400","cleaned up terraform state to solve apply failures, no dns hack needed",	"c6cc4d8","jc3943","Thu, 11 Aug 2022 21:34:12 -0400","dns hacks",	"af16748","jc3943","Thu, 11 Aug 2022 21:32:45 -0400","dns hacks",
"2a0fafe","jc3943","Thu, 11 Aug 2022 21:23:02 -0400","dns hacking",	"2f4fdad","jc3943","Thu, 11 Aug 2022 21:10:24 -0400","dns hacking",	"8f18be5","jc3943","Thu, 11 Aug 2022 19:55:45 -0400","dns hacking",
"0aaaab9","jc3943","Thu, 11 Aug 2022 19:54:27 -0400","dns hacking",	"449974a","jc3943","Thu, 11 Aug 2022 19:43:15 -0400","added sleep for k8s debug",	"227a8da","jc3943","Thu, 11 Aug 2022 19:30:55 -0400","modified k8s-ucs-jenkinsfile for hosts entry",
"604d00d","jc3943","Thu, 11 Aug 2022 19:12:09 -0400","changed runner image",	"d990c21","jc3943","Thu, 11 Aug 2022 18:57:14 -0400","modified path in k8s-jenkinsfile for apic upgrade vars",	"28d0160","jc3943","Thu, 11 Aug 2022 17:16:59 -0400","added intersight api keys",
"1acd209","jc3943","Thu, 11 Aug 2022 17:13:24 -0400","added intersight api keys",	"5b32b12","jc3943","Thu, 11 Aug 2022 17:08:43 -0400","modified hostIpAddrs.csv path in intersightDevClaim.tf",	"edf1e80","jc3943","Thu, 11 Aug 2022 16:46:03 -0400","created k8s-ucs-jenkinsfile and jnlp-ubuntu-tfe",
"df01978","jc3943","Thu, 11 Aug 2022 15:37:12 -0400","added intersightDevClaim.tf",	"b48288e","jc3943","Thu, 11 Aug 2022 12:40:53 -0400","updated k8s-jenkins for apic upgrade",	"dd18047","jc3943","Thu, 11 Aug 2022 10:48:25 -0400","modified switch-inventory.csv and added aci upgrade py's",
"c0d4647","jc3943","Wed, 10 Aug 2022 17:34:01 -0400","fixed vmm_provider in aciBuildFabric.yml",	"66082a0","jc3943","Wed, 10 Aug 2022 17:31:22 -0400","fixed vmm_provider in aciBuildFabric.yml",	"b78d52b","jeff.comer","Wed, 10 Aug 2022 17:25:55 -0400","updated switch-inventory.csv datacenter name",
"8b35f67","jc3943","Wed, 10 Aug 2022 17:24:54 -0400","updated aciBuildFabric.yml",	"357be08","jc3943","Wed, 10 Aug 2022 16:34:53 -0400","updated aci-ports.yaml",	"e33c879","jc3943","Wed, 10 Aug 2022 16:08:22 -0400","Merge branch 'sandbox' of github.com:jc3943/LTRATO-3001 into sandbox just cause Please enter a commit message to explain why this merge is necessary,",
"d9f1039","jeff.comer","Wed, 10 Aug 2022 16:06:09 -0400","updated port-defs.csv",	"2af60da","jc3943","Wed, 10 Aug 2022 16:02:43 -0400","blah",	"dc4fc9a","jeff.comer","Wed, 10 Aug 2022 15:40:26 -0400","fixed oob pref length in switch-inventory.csv",
"9c536ff","jeff.comer","Wed, 10 Aug 2022 15:36:27 -0400","fixed oob pref length in switch-inventory.csv",	"d62584f","jeff.comer","Wed, 10 Aug 2022 15:32:57 -0400","fixed oob pref length in switch-inventory.csv",	"16ce463","jc3943","Wed, 10 Aug 2022 15:17:07 -0400","Merge branch 'sandbox' of github.com:jc3943/LTRATO-3001 into sandbox just cause Please enter a commit message to explain why this merge is necessary,",
"3d121d5","jc3943","Wed, 10 Aug 2022 15:16:43 -0400","removed typo k8s-jenkinsfile",	"28bd895","jeff.comer","Wed, 10 Aug 2022 15:07:21 -0400","updated vars for sandbox",	"4093b46","jc3943","Wed, 10 Aug 2022 14:42:45 -0400","update and resync",
"2dbc254","jc3943","Wed, 10 Aug 2022 14:05:03 -0400","modified jenkinsfile for sandbox",	"97e310f","jc3943","Wed, 10 Aug 2022 13:25:08 -0400","updated ubuntu-dockerfile",	"37c7ffc","jc3943","Sun, 10 Jul 2022 21:38:19 -0400","added envMon-jenkinsfile",
"9a20a2e","jc3943","Sun, 10 Jul 2022 19:51:35 -0400","added imc power data to postgres",	"170de87","jc3943","Wed, 6 Jul 2022 19:06:26 -0400","added hx-inventory script",	"a5249cd","jc3943","Mon, 4 Jul 2022 20:33:21 -0400","added k8s kubeconfig",
"e04752b","jc3943","Mon, 4 Jul 2022 20:31:47 -0400","added k8s kubeconfig",	"08b17d4","jc3943","Mon, 4 Jul 2022 20:22:17 -0400","added k8s node stat python and updated k8s-jenkinsfile",	"26ffafc","jc3943","Fri, 1 Jul 2022 21:03:19 -0400","adding k8s node health validation",
"bb699d1","jc3943","Thu, 30 Jun 2022 12:01:23 -0400","mods for esxi host vars",	"1847356","jc3943","Thu, 30 Jun 2022 04:12:43 -0400","resync",	"4d729c7","jc3943","Thu, 16 Jun 2022 07:59:38 -0700","added missing vars for pod2 and pod3",
"630aed2","jc3943","Wed, 15 Jun 2022 13:56:23 -0700","initial pod1 commit",	"57a92c7","jc3943","Wed, 15 Jun 2022 05:00:58 -0700","initial pod16 branch commit",	"1b0c078","jc3943","Mon, 13 Jun 2022 19:39:54 -0700","added nso-Specs vars for all pods and nso playbook",
"6214583","jc3943","Mon, 13 Jun 2022 19:23:23 -0700","added nso device playbook for 8kv",	"88aeee3","jc3943","Mon, 13 Jun 2022 14:06:22 -0700","modifies vars across all 16 pods",	"1b1ac0b","jc3943","Mon, 13 Jun 2022 13:27:16 -0700","fixed switch-inventory vars for 2-16",
"1ff890e","jc3943","Mon, 13 Jun 2022 06:55:31 -0700","removed json payload for pod1",	"5584bf8","ltrato.3001","Sun, 12 Jun 2022 21:11:24 -0400","added json template",	"a8abb23","ltrato.3001","Sun, 12 Jun 2022 19:30:37 -0400","added json data",
"349ed7f","jc3943","Sun, 12 Jun 2022 16:28:35 -0700","added json loader aci rest",	"2d1fae2","jc3943","Sun, 12 Jun 2022 11:28:27 -0700","fixed typo in k8s-jenkinsfile",	"4aa0cc2","jc3943","Sun, 12 Jun 2022 11:22:31 -0700","fixed typo in k8s-jenkinsfile",
"0699a36","jc3943","Sun, 12 Jun 2022 09:12:16 -0700","added remaining tasks to k8s-jenkinsfile",	"0b78fb3","jc3943","Sun, 12 Jun 2022 06:58:25 -0700","added tenant vars all pods",	"4165ecb","ltrato.3001","Sun, 12 Jun 2022 09:02:54 -0400","added tenant vars yaml",
"b15fca4","jc3943","Sun, 12 Jun 2022 05:47:51 -0700","added tenant vars",	"9671f00","jc3943","Sat, 11 Jun 2022 20:00:43 -0700","update ubuntu-dockerfile",	"013d753","ltrato.3001","Sat, 11 Jun 2022 22:38:40 -0400","pod1 testing source",
"6dff3cb","jc3943","Fri, 10 Jun 2022 21:43:48 -0400","updated jnlp-ubuntu.yaml",	"47b8642","jc3943","Fri, 10 Jun 2022 21:31:07 -0400","updated k8s-jenkinsfile for vmmDomain playbook",	"8a5af7b","jc3943","Fri, 10 Jun 2022 20:21:06 -0400","updated switch-inventory.csv for pod vars",
"31edaba","jc3943","Fri, 10 Jun 2022 16:58:10 -0400","tested vmmDomain playbook",	"7f776cf","jc3943","Fri, 10 Jun 2022 16:29:24 -0400","Merge branch 'master' of github.com:jc3943/LTRATO-3001 resync",	"294ae89","jc3943","Fri, 10 Jun 2022 16:27:56 -0400","modied switch inventory vars for pod vcsa",
"50db9b5","ltrato.3001","Tue, 7 Jun 2022 17:11:45 -0400","removed bogus test",	"8dd46b5","ltrato.3001","Tue, 7 Jun 2022 17:11:17 -0400","bogus commit test",	"9147fb7","jc3943","Mon, 6 Jun 2022 06:41:27 -0400","modified creds for remaining pods",
"5de97bc","jc3943","Sun, 5 Jun 2022 20:20:15 -0400","added vcsa vars for remaining pods",	"6114f40","jc3943","Sat, 4 Jun 2022 12:28:45 -0400","modified vcsaCreate.yml",	"0f072dd","jc3943","Sat, 4 Jun 2022 12:23:36 -0400","modified vcsaCreate.yml",
"80b6754","jc3943","Sat, 4 Jun 2022 12:22:58 -0400","modified vcsaCreate.yml",	"93aea6f","jc3943","Sat, 4 Jun 2022 12:14:50 -0400","modified vcsaCreate.yml",	"ca5bbca","jc3943","Sat, 4 Jun 2022 12:13:50 -0400","modified vcsaCreate.yml",
"4fd2793","jc3943","Sat, 4 Jun 2022 12:12:56 -0400","modified vcsaCreate.yml",	"cac60ba","jc3943","Sat, 4 Jun 2022 11:30:44 -0400","modified creds and vars",	"fbc943a","jc3943","Mon, 30 May 2022 07:15:33 -0400","resync",
"9104066","jc3943","Mon, 30 May 2022 06:59:34 -0400","resync",	"8c8b1b7","jc3943","Mon, 30 May 2022 06:55:05 -0400","resync",	"35b2608","jc3943","Sun, 29 May 2022 15:31:51 -0400","moving back to devlab",
"6a3e9e9","jc3943","Sun, 29 May 2022 14:54:39 +0000","modified inventories for dcloud",	"ed426b7","jc3943","Sun, 29 May 2022 14:51:45 +0000","removed apic snapshot revert",	"33111e9","jc3943","Sun, 29 May 2022 14:23:39 +0000","removed vcsa-create temporarily",
"be292ee","jc3943","Sun, 29 May 2022 10:21:12 -0400","modifying vars for dcloud",	"cd23cb7","jc3943","Thu, 26 May 2022 16:50:16 -0400","added aci fabric ports",	"bdfc120","jc3943","Thu, 26 May 2022 16:49:03 -0400","added aci fabric ports",
"826f8a4","jc3943","Thu, 26 May 2022 16:38:48 -0400","added aci fabric ports",	"a192e67","jc3943","Thu, 26 May 2022 16:31:04 -0400","added aci fabric ports",	"49ae904","jc3943","Thu, 26 May 2022 16:28:09 -0400","added aci fabric ports",
"74e8871","jc3943","Tue, 24 May 2022 18:14:41 -0400","vars mods",	"2b069f7","jc3943","Tue, 24 May 2022 16:54:00 -0400","varied esxi host for vcsa deployment",	"55c1ad6","jc3943","Tue, 24 May 2022 14:24:42 -0400","modified k8s-jenksinfile",
"2296238","jc3943","Tue, 24 May 2022 13:40:47 -0400","adding vcsa-create",	"c20dff7","jc3943","Tue, 24 May 2022 13:37:06 -0400","adding vcsa-create",	"44a19ba","jc3943","Tue, 24 May 2022 11:09:01 -0400","updated some vcsa vars",
"66443a1","jc3943","Tue, 24 May 2022 09:44:11 -0400","pod2 initial commit",	"5be1be6","jc3943","Tue, 24 May 2022 08:59:33 -0400","added pod2 vars",	"cd53c98","jc3943","Mon, 23 May 2022 18:49:46 -0400","updated x509",
"98b7da6","jc3943","Mon, 23 May 2022 18:45:54 -0400","updated x509",	"427e297","jc3943","Mon, 23 May 2022 18:40:45 -0400","added vm-snap-revert.yml",	"674e101","jc3943","Mon, 23 May 2022 18:27:06 -0400","updated certs",
"a663b70","jc3943","Mon, 23 May 2022 18:23:51 -0400","modified k8s-jenkinsfile",	"af5a557","jc3943","Mon, 23 May 2022 17:52:08 -0400","Merge branch 'pod1' of https://github.com/jc3943/LTRATO-3001 into pod1 just for grins",	"3a85df7","jc3943","Mon, 23 May 2022 17:51:48 -0400","updated k8s-jenkinsfile",
"94dd46d","jc3943","Mon, 23 May 2022 14:33:34 +0000","vars mods, debugs removed",	"e9accde","jc3943","Mon, 23 May 2022 10:32:02 -0400","vars mods",	"f3cca9a","jc3943","Mon, 23 May 2022 09:48:42 -0400","changing some vars for discovery",
"eb1e721","jc3943","Fri, 20 May 2022 12:37:15 +0000","misc fixings",	"94bdb18","jc3943","Fri, 20 May 2022 12:21:09 +0000","revert cert user playbook to aci_rest due to lack of write access support",	"b10771e","jc3943","Fri, 20 May 2022 12:19:29 +0000","added x509 inventory file",
"046d1ed","jc3943","Fri, 20 May 2022 12:14:05 +0000","revert cert user playbook to aci_rest due to lack of write access support",	"7e58011","jc3943","Fri, 20 May 2022 12:03:08 +0000","updated certs",	"4379f21","jc3943","Fri, 20 May 2022 07:46:47 -0400","jerge branch 'pod1' of https://github.com/jc3943/LTRATO-3001 into pod1 merge mess",
"8268a4e","jc3943","Fri, 20 May 2022 07:46:16 -0400","updated cert path in playbooks",	"965c8a4","jc3943","Wed, 18 May 2022 20:32:56 -0400","new keys",	"6918b06","jc3943","Wed, 18 May 2022 20:20:07 -0400","new keys",
"0c51890","jc3943","Thu, 19 May 2022 00:05:34 +0000","reverted cert playbook do to bug",	"2ed981d","jc3943","Wed, 18 May 2022 19:47:24 -0400","new cert",	"77f47d6","jc3943","Wed, 18 May 2022 19:43:36 -0400","permission mods",
"39188bd","jc3943","Wed, 18 May 2022 19:30:15 -0400","updating creds",	"e6bf2da","jc3943","Wed, 18 May 2022 19:25:13 -0400","resync",	"d22a149","jc3943","Wed, 18 May 2022 18:02:42 -0400","added k8s-jenkinsfile for gitops",
"80fe5cf","jc3943","Tue, 17 May 2022 07:22:33 -0400","removed extra noise",	"8aec27c","jc3943","Sat, 14 May 2022 19:56:13 -0400","Merge branch 'master' of https://github.com/jc3943/LTRATO-3001 synch",	"0fa55e2","jc3943","Sat, 14 May 2022 18:22:32 -0400","updated jenkinsfile",
"8189801","jc3943","Sat, 14 May 2022 18:13:04 -0400","sync",	"71b98e2","jc3943","Fri, 13 May 2022 10:57:44 -0400","updated pod-jenkinsfile",	"94456be","jc3943","Fri, 13 May 2022 10:53:15 -0400","updated pod-jenkinsfile",
"0faf398","jc3943","Thu, 12 May 2022 21:05:40 -0400","modified pod-jenkinsfile",	"4b858d2","jc3943","Thu, 12 May 2022 20:26:51 -0400","added pod-jenkinsfile",	"c243143","jc3943","Thu, 12 May 2022 20:09:45 -0400","added pod-jenkinsfile",
"010ef40","jc3943","Thu, 12 May 2022 20:07:38 -0400","added pod-jenkinsfile",	"2f52254","jc3943","Thu, 12 May 2022 17:43:57 -0400","added aciDelete-cert-auth.yml",	"bcdc697","jc3943","Thu, 12 May 2022 17:35:39 -0400","renamed cert-auth playbook",
"09e176b","jc3943","Thu, 12 May 2022 17:11:13 -0400","created certs",	"d3d56a2","jc3943","Thu, 12 May 2022 17:09:03 -0400","created certs",	"c6774c6","jc3943","Thu, 12 May 2022 17:00:42 -0400","Merge branch 'pod1' of https://github.com/jc3943/LTRATO-3001",
"4ffed90","jc3943","Thu, 12 May 2022 17:00:04 -0400","added ansible-playbook for cert-auth",	"5342e4d","jc3943","Thu, 12 May 2022 16:58:02 -0400","Merge pull request #1 from jc3943/pod1",	"778b937","jc3943","Thu, 12 May 2022 16:54:09 -0400","added ansible playbook to create cert-auth",
"f7ee7ba","jc3943","Thu, 12 May 2022 15:55:51 -0400","initial commit",		
